offspring_id,stream_off,year_off,origin_off,sex_off,date_off,DOY_off,length_off,distance_mouth_off,intertidal_off,distance_tide_off,otolith_mark_present_off,otolith_mark_id_off,silly_off,fish_id_off,sample_off,dna_tray_code_off,dna_tray_well_code_off,stream_trib_off,spawning_state_off,pre_spawn_off,partial_spawn_off,preyed_upon_off,riverdist_seg_off,riverdist_vert_off,riverdist_snapdist_off,latitude_off,longitude_off,high_tide_off,mating_id,parent_id_sire,parent_id_dam,stream_sire,stream_dam,year_sire,year_dam,origin_sire,origin_dam,sex_sire,sex_dam,date_sire,date_dam,DOY_sire,DOY_dam,length_sire,length_dam,distance_mouth_sire,distance_mouth_dam,intertidal_sire,intertidal_dam,distance_tide_sire,distance_tide_dam,otolith_mark_present_sire,otolith_mark_present_dam,otolith_mark_id_sire,otolith_mark_id_dam,silly_sire,silly_dam,fish_id_sire,fish_id_dam,sample_sire,sample_dam,dna_tray_code_sire,dna_tray_code_dam,dna_tray_well_code_sire,dna_tray_well_code_dam,stream_trib_sire,stream_trib_dam,spawning_state_sire,spawning_state_dam,pre_spawn_sire,pre_spawn_dam,partial_spawn_sire,partial_spawn_dam,preyed_upon_sire,preyed_upon_dam,riverdist_seg_sire,riverdist_seg_dam,riverdist_vert_sire,riverdist_vert_dam,riverdist_snapdist_sire,riverdist_snapdist_dam,latitude_sire,latitude_dam,longitude_sire,longitude_dam,high_tide_sire,high_tide_dam,cross_type
PP16_02251,Paddy,2016,NA,Female,2016-08-27,240,430,222.15183125382316,Intertidal,-52.999999999994486,NA,NA,PPADDY16,2251,0000014406_1,0000014406,1,Paddy C,Grey Gill,FALSE,FALSE,FALSE,5,55,1.3915095397152784,60.4144878672228,-148.06868521586702,275.15183125381765,PP14_00843_PP14_00732,PP14_00732,PP14_00843,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-08-29,2014-09-02,241,245,425,431,232.151831253802,230.15183125378752,Intertidal,Intertidal,-43.00000000001563,-45.00000000003013,NO,YES,NA,AFK12B,PPADDY14,PPADDY14,732,843,1400000918_42,1400000931_24,1400000918,1400000931,42,24,Paddy C,Paddy C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,5,45,47,0.31324002104967125,5.403870061732289,60.4145561904688,60.414509102791,-148.068563549831,-148.06852995172602,275.15183125381765,275.15183125381765,HN
PP16_02281,Paddy,2016,NA,Female,2016-08-27,240,419,222.15183125382316,Intertidal,-52.999999999994486,NA,NA,PPADDY16,2281,0000014406_31,0000014406,31,Paddy C,Grey Gill,FALSE,FALSE,FALSE,5,55,1.3915095397152784,60.4144878672228,-148.06868521586702,275.15183125381765,PP14_00521_PP14_00522,PP14_00522,PP14_00521,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-08-22,2014-08-22,234,234,455,396,225.15183125388415,225.15183125388415,Intertidal,Intertidal,-49.99999999993349,-49.99999999993349,NO,YES,NA,CCH12,PPADDY14,PPADDY14,522,521,1400000897_3,1400000897_2,1400000897,1400000897,3,2,Paddy C,Paddy C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,5,52,52,3.341987185277366,3.341987185277366,60.4144937691648,60.4144937691648,-148.06861963278598,-148.06861963278598,275.15183125381765,275.15183125381765,HN
PP16_02296,Paddy,2016,NA,Female,2016-08-27,240,418,222.15183125382316,Intertidal,-52.999999999994486,NA,NA,PPADDY16,2296,0000014406_46,0000014406,46,Paddy C,Pink Gill,FALSE,FALSE,FALSE,5,55,1.3915095397152784,60.4144878672228,-148.06868521586702,275.15183125381765,PP14_00544_PP14_00541,PP14_00541,PP14_00544,Paddy,Paddy,2014,2014,Natural,Natural,Male,Female,2014-08-22,2014-08-22,234,234,430,NA,225.15183125388415,225.15183125388415,Intertidal,Intertidal,-49.99999999993349,-49.99999999993349,NO,NO,NA,NA,PPADDY14,PPADDY14,541,544,1400000897_22,1400000897_25,1400000897,1400000897,22,25,Paddy C,Paddy C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,5,5,52,52,3.341987185277366,3.341987185277366,60.4144937691648,60.4144937691648,-148.06861963278598,-148.06861963278598,275.15183125381765,275.15183125381765,NN
PP16_02304,Paddy,2016,NA,Male,2016-08-29,242,446,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2304,0000014439_4,0000014439,4,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,FALSE,3,350,1.6409184340126044,60.4137355660069,-148.068220032322,259.3150866044582,PP14_00212_PP14_00464,PP14_00464,PP14_00212,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-26,2014-09-03,238,246,472,431,217.20774839912409,218.2077483990696,Intertidal,Intertidal,-42.107338205334145,-41.1073382053886,YES,YES,AFK12B,WNH12PINKB,PPADDY14,PPADDY14,464,212,1400000910_13,1400000936_11,1400000910,1400000936,13,11,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,3,3,367,366,11.075827842377343,6.807039474761177,60.4136994745664,60.4137347889435,-148.068559298838,-148.06852906620605,259.3150866044582,259.3150866044582,HH
PP16_02308,Paddy,2016,NA,Male,2016-08-29,242,429,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2308,0000014439_8,0000014439,8,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,TRUE,3,350,1.6409184340126044,60.4137355660069,-148.068220032322,259.3150866044582,PP14_00689_PP14_00696,PP14_00696,PP14_00689,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-29,2014-08-29,241,241,416,NA,232.151831253802,55.05411845248561,Intertidal,Intertidal,-43.00000000001563,-220.097712801332,YES,YES,AFK12B,WNH12PINKB,PPADDY14,PPADDY14,696,689,1400000918_6,1400000917_47,1400000918,1400000917,6,47,Paddy C,Paddy C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,4,45,110,0.31324002104967125,15.607860610586725,60.4145561904688,60.413772454264894,-148.068563549831,-148.070999046683,275.15183125381765,275.15183125381765,HH
PP16_02331,Paddy,2016,NA,Female,2016-08-29,242,439,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2331,0000014439_31,0000014439,31,Paddy Lower Right Trib,Grey Gill,FALSE,FALSE,TRUE,3,350,1.6409184340126044,60.4137355660069,-148.068220032322,259.3150866044582,PP14_00832_PP14_00933,PP14_00933,PP14_00832,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-09-02,2014-09-02,245,245,417,430,230.15183125378752,230.15183125378752,Intertidal,Intertidal,-45.00000000003013,-45.00000000003013,NO,YES,NA,AFK12B,PPADDY14,PPADDY14,933,832,1400000933_18,1400000931_13,1400000933,1400000931,18,13,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,5,5,47,47,5.403870061732289,5.403870061732289,60.414509102791,60.414509102791,-148.06852995172602,-148.06852995172602,275.15183125381765,275.15183125381765,HN
PP16_02375,Paddy,2016,NA,Male,2016-09-02,246,462,258.3150866043772,Intertidal,-1.000000000081002,NA,NA,PPADDY16,2375,0000016107_27,0000016107,27,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,FALSE,3,325,4.50524662548928,60.4137982088411,-148.067770760944,259.3150866044582,PP14_01015_PP14_00937,PP14_00937,PP14_01015,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-02,2014-09-05,245,248,431,420,133.5592400369229,223.15183125383044,Intertidal,Intertidal,-141.59259121689476,-51.99999999998721,YES,YES,WNH12PINKB,AFK12B,PPADDY14,PPADDY14,937,1015,1400000933_22,1400000945_5,1400000933,1400000945,22,5,Paddy C,Paddy C,Alive,Rotting,NA,NA,NA,NA,NA,NA,4,5,31,54,9.704052789724209,1.4508041007920256,60.413997739216896,60.4144963014845,-148.06973492648498,-148.068666741682,275.15183125381765,275.15183125381765,HH
PP16_02396,Paddy,2016,NA,Female,2016-09-02,246,NA,258.3150866043772,Intertidal,-1.000000000081002,NA,NA,PPADDY16,2396,0000016107_48,0000016107,48,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,TRUE,3,325,4.50524662548928,60.4137982088411,-148.067770760944,259.3150866044582,PP14_00180_PP14_00444,PP14_00444,PP14_00180,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-08-26,2014-09-03,238,246,435,415,217.20774839912409,218.2077483990696,Intertidal,Intertidal,-42.107338205334145,-41.1073382053886,NO,YES,NA,WNH12PINKB,PPADDY14,PPADDY14,444,180,1400000909_41,1400000935_27,1400000909,1400000935,41,27,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,3,3,367,366,11.075827842377343,6.807039474761177,60.4136994745664,60.4137347889435,-148.068559298838,-148.06852906620605,259.3150866044582,259.3150866044582,HN
PP16_02411,Paddy,2016,NA,Male,2016-09-02,246,442,258.3150866043772,Intertidal,-1.000000000081002,NA,NA,PPADDY16,2411,0000016109_15,0000016109,15,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,TRUE,3,325,4.50524662548928,60.4137982088411,-148.067770760944,259.3150866044582,PP14_01005_PP14_01022,PP14_01022,PP14_01005,Paddy,Paddy,2014,2014,Hatchery,Natural,Male,Female,2014-09-05,2014-09-08,248,251,445,427,223.15183125383044,220.20774839906716,Intertidal,Intertidal,-51.99999999998721,-39.107338205391045,YES,NO,WNH12PINKB,NA,PPADDY14,PPADDY14,1022,1005,1400000945_12,1400000952_27,1400000945,1400000952,12,27,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,5,3,54,364,1.4508041007920256,8.83664914417905,60.4144963014845,60.413712425977906,-148.068666741682,-148.068507218342,275.15183125381765,259.3150866044582,NH
PP16_02415,Paddy,2016,NA,Female,2016-09-02,246,431,354.48387722327095,Upstream,95.16879061881276,NA,NA,PPADDY16,2415,0000016109_19,0000016109,19,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,FALSE,3,227,1.832769940998615,60.4142907032481,-148.06659661001402,259.3150866044582,PP14_00358_PP14_00372,PP14_00372,PP14_00358,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-09-03,2014-09-03,246,246,411,429,227.15183125389865,227.15183125389865,Intertidal,Intertidal,-47.999999999919,-47.999999999919,NO,YES,NA,AFK12B,PPADDY14,PPADDY14,372,358,1400000939_27,1400000939_13,1400000939,1400000939,27,13,Paddy C,Paddy C,Pink Gill,Alive,NA,NA,NA,NA,NA,NA,5,5,50,50,0.6101077898464564,0.6101077898464564,60.414531026815695,60.414531026815695,-148.06864329109402,-148.06864329109402,275.15183125381765,275.15183125381765,HN
PP16_02447,Paddy,2016,NA,Female,2016-08-31,244,440,233.1518312538093,Intertidal,-42.00000000000835,NA,NA,PPADDY16,2447,0000014463_9,0000014463,9,Paddy C,Pink Gill,FALSE,FALSE,FALSE,5,44,10.173986558419,60.414629812676,-148.068681665624,275.15183125381765,PP14_00884_PP14_00058,PP14_00058,PP14_00884,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-25,2014-09-02,237,245,434,445,223.15183125383044,230.15183125378752,Intertidal,Intertidal,-51.99999999998721,-45.00000000003013,YES,YES,WNH12PINKB,AFK12B,PPADDY14,PPADDY14,58,884,1400000906_10,1400000932_17,1400000906,1400000932,10,17,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,5,5,54,47,0.8750233141596142,5.403870061732289,60.4144987134558,60.414509102791,-148.068676017224,-148.06852995172602,275.15183125381765,275.15183125381765,HH
PP16_02491,Paddy,2016,NA,Male,2016-08-09,222,NA,242.1518312537809,Intertidal,-33.00000000003675,NA,NA,PPADDY16,2491,0000014278_2,0000014278,2,Paddy C,Pink Gill,FALSE,FALSE,TRUE,5,35,4.156880218391468,60.4146438122074,-148.068488372843,275.15183125381765,PP14_00610_PP14_00514,PP14_00514,PP14_00610,Paddy,Paddy,2014,2014,Natural,Natural,Male,Female,2014-08-22,2014-08-19,234,231,425,434,225.15183125388415,224.15183125383768,Intertidal,Intertidal,-49.99999999993349,-50.99999999997996,NO,NO,NA,NA,PPADDY14,PPADDY14,514,610,1400000896_43,1400000890_5,1400000896,1400000890,43,5,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,5,5,52,53,3.341987185277366,0.9478611521908732,60.4144937691648,60.4145011262706,-148.06861963278598,-148.068668783312,275.15183125381765,275.15183125381765,NN
PP16_02529,Paddy,2016,NA,Male,2016-08-20,233,437,239.1518312537591,Intertidal,-36.00000000005855,NA,NA,PPADDY16,2529,0000014337_38,0000014337,38,Paddy C,Pink Gill,FALSE,FALSE,FALSE,5,38,3.395243698050879,60.4145761420194,-148.068435341611,275.15183125381765,PP14_00881_PP14_00322,PP14_00322,PP14_00881,Paddy,Paddy,2014,2014,Hatchery,Natural,Male,Female,2014-09-03,2014-09-02,246,245,403,NA,227.15183125389865,230.15183125378752,Intertidal,Intertidal,-47.999999999919,-45.00000000003013,YES,NO,WNH12PINKB,NA,PPADDY14,PPADDY14,322,881,1400000938_25,1400000932_14,1400000938,1400000932,25,14,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,5,50,47,0.6101077898464564,5.403870061732289,60.414531026815695,60.414509102791,-148.06864329109402,-148.06852995172602,275.15183125381765,275.15183125381765,NH
PP16_02532,Paddy,2016,NA,Male,2016-08-20,233,438,239.1518312537591,Intertidal,-36.00000000005855,NA,NA,PPADDY16,2532,0000014337_41,0000014337,41,Paddy C,Pink Gill,FALSE,FALSE,FALSE,5,38,3.395243698050879,60.4145761420194,-148.068435341611,275.15183125381765,PP14_00901_PP14_00058,PP14_00058,PP14_00901,Paddy,Paddy,2014,2014,Hatchery,Natural,Male,Female,2014-08-25,2014-09-02,237,245,434,469,223.15183125383044,230.15183125378752,Intertidal,Intertidal,-51.99999999998721,-45.00000000003013,YES,NO,WNH12PINKB,NA,PPADDY14,PPADDY14,58,901,1400000906_10,1400000932_34,1400000906,1400000932,10,34,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,5,54,47,0.8750233141596142,5.403870061732289,60.4144987134558,60.414509102791,-148.068676017224,-148.06852995172602,275.15183125381765,275.15183125381765,NH
PP16_02536,Paddy,2016,NA,Female,2016-08-20,233,422,239.1518312537591,Intertidal,-36.00000000005855,NA,NA,PPADDY16,2536,0000014337_45,0000014337,45,Paddy C,Pink Gill,FALSE,FALSE,TRUE,5,38,3.395243698050879,60.4145761420194,-148.068435341611,275.15183125381765,PP14_00881_PP14_00043,PP14_00043,PP14_00881,Paddy,Paddy,2014,2014,Natural,Natural,Male,Female,2014-08-25,2014-09-02,237,245,460,NA,223.15183125383044,230.15183125378752,Intertidal,Intertidal,-51.99999999998721,-45.00000000003013,NO,NO,NA,NA,PPADDY14,PPADDY14,43,881,1400000905_43,1400000932_14,1400000905,1400000932,43,14,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,5,54,47,0.8750233141596142,5.403870061732289,60.4144987134558,60.414509102791,-148.068676017224,-148.06852995172602,275.15183125381765,275.15183125381765,NN
PP16_02552,Paddy,2016,NA,Male,2016-09-04,248,452,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2552,0000016130_13,0000016130,13,Paddy Lower Right Trib,Grey Gill,FALSE,TRUE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_00351_PP14_00847,PP14_00847,PP14_00351,Paddy,Paddy,2014,2014,Natural,Natural,Male,Female,2014-09-02,2014-09-03,245,246,420,419,230.15183125378752,227.15183125389865,Intertidal,Intertidal,-45.00000000003013,-47.999999999919,NO,NO,NA,NA,PPADDY14,PPADDY14,847,351,1400000931_28,1400000939_6,1400000931,1400000939,28,6,Paddy C,Paddy C,Grey Gill,Alive,NA,NA,NA,NA,NA,NA,5,5,47,50,5.403870061732289,0.6101077898464564,60.414509102791,60.414531026815695,-148.06852995172602,-148.06864329109402,275.15183125381765,275.15183125381765,NN
PP16_02580,Paddy,2016,NA,Female,2016-09-04,248,467,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2580,0000016130_41,0000016130,41,Paddy Lower Right Trib,Grey Gill,FALSE,FALSE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_00143_PP14_00955,PP14_00955,PP14_00143,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-02,2014-08-30,245,242,445,461,133.5592400369229,228.1518312537338,Intertidal,Intertidal,-141.59259121689476,-47.00000000008384,YES,YES,AFK12B,WNH12PINKB,PPADDY14,PPADDY14,955,143,1400000933_40,1400000920_47,1400000933,1400000920,40,47,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,4,5,31,49,9.704052789724209,2.443744183278175,60.413997739216896,60.4145167942604,-148.06973492648498,-148.06859261959397,275.15183125381765,275.15183125381765,HH
PP16_02589,Paddy,2016,NA,Male,2016-09-04,248,438,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2589,0000016129_2,0000016129,2,Paddy Lower Right Trib,Grey Gill,FALSE,TRUE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_01103_PP14_00464,PP14_00464,PP14_01103,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-26,2014-09-05,238,248,472,430,217.20774839912409,214.2077483990745,Intertidal,Intertidal,-42.107338205334145,-45.10733820538371,YES,YES,AFK12B,AFK12B,PPADDY14,PPADDY14,464,1103,1400000910_13,1400000946_45,1400000910,1400000946,13,45,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,3,3,367,370,11.075827842377343,14.706792870263106,60.4136994745664,60.4136782068868,-148.068559298838,-148.068642387054,259.3150866044582,259.3150866044582,HH
PP16_02601,Paddy,2016,NA,Male,2016-09-04,248,446,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2601,0000016129_14,0000016129,14,Paddy Lower Right Trib,Grey Gill,FALSE,FALSE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_00884_PP14_00058,PP14_00058,PP14_00884,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-25,2014-09-02,237,245,434,445,223.15183125383044,230.15183125378752,Intertidal,Intertidal,-51.99999999998721,-45.00000000003013,YES,YES,WNH12PINKB,AFK12B,PPADDY14,PPADDY14,58,884,1400000906_10,1400000932_17,1400000906,1400000932,10,17,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,5,5,54,47,0.8750233141596142,5.403870061732289,60.4144987134558,60.414509102791,-148.068676017224,-148.06852995172602,275.15183125381765,275.15183125381765,HH
PP16_02603,Paddy,2016,NA,Male,2016-09-04,248,413,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2603,0000016129_16,0000016129,16,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,TRUE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_00689_PP14_00453,PP14_00453,PP14_00689,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-08-26,2014-08-29,238,241,404,NA,217.20774839912409,55.05411845248561,Intertidal,Intertidal,-42.107338205334145,-220.097712801332,NO,YES,NA,WNH12PINKB,PPADDY14,PPADDY14,453,689,1400000910_2,1400000917_47,1400000910,1400000917,2,47,Paddy C,Paddy C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,3,4,367,110,11.075827842377343,15.607860610586725,60.4136994745664,60.413772454264894,-148.068559298838,-148.070999046683,259.3150866044582,275.15183125381765,HN
PP16_02613,Paddy,2016,NA,Female,2016-09-04,248,466,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2613,0000016129_26,0000016129,26,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_00226_PP14_00738,PP14_00738,PP14_00226,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-29,2014-09-03,241,246,NA,431,232.151831253802,218.2077483990696,Intertidal,Intertidal,-43.00000000001563,-41.1073382053886,YES,YES,WNH12PINKB,AFK12B,PPADDY14,PPADDY14,738,226,1400000918_48,1400000936_25,1400000918,1400000936,48,25,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,3,45,366,0.31324002104967125,6.807039474761177,60.4145561904688,60.4137347889435,-148.068563549831,-148.06852906620605,275.15183125381765,259.3150866044582,HH
PP16_02623,Paddy,2016,NA,Female,2016-09-04,248,456,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2623,0000016129_36,0000016129,36,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,TRUE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_00226_PP14_00724,PP14_00724,PP14_00226,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-08-29,2014-09-03,241,246,433,431,232.151831253802,218.2077483990696,Intertidal,Intertidal,-43.00000000001563,-41.1073382053886,YES,YES,AFK12B,AFK12B,PPADDY14,PPADDY14,724,226,1400000918_34,1400000936_25,1400000918,1400000936,34,25,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,3,45,366,0.31324002104967125,6.807039474761177,60.4145561904688,60.4137347889435,-148.068563549831,-148.06852906620605,275.15183125381765,259.3150866044582,HH
PP16_02635,Paddy,2016,NA,Male,2016-09-04,248,466,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2635,0000016129_48,0000016129,48,Paddy Lower Right Trib,Grey Gill,FALSE,FALSE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_01103_PP14_00203,PP14_00203,PP14_01103,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-03,2014-09-05,246,248,450,430,218.2077483990696,214.2077483990745,Intertidal,Intertidal,-41.1073382053886,-45.10733820538371,YES,YES,AFK12B,AFK12B,PPADDY14,PPADDY14,203,1103,1400000936_2,1400000946_45,1400000936,1400000946,2,45,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,3,3,366,370,6.807039474761177,14.706792870263106,60.4137347889435,60.4136782068868,-148.06852906620605,-148.068642387054,259.3150866044582,259.3150866044582,HH
PP16_02663,Paddy,2016,NA,Female,2016-09-04,248,416,234.2077483991069,Intertidal,-25.10733820535131,NA,NA,PPADDY16,2663,0000016131_28,0000016131,28,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,FALSE,3,350,1.1250521516576215,60.4137400595823,-148.06821769070203,259.3150866044582,PP14_01095_PP14_00844,PP14_00844,PP14_01095,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-02,2014-09-05,245,248,479,419,230.15183125378752,214.2077483990745,Intertidal,Intertidal,-45.00000000003013,-45.10733820538371,YES,YES,AFK12B,WNH12PINKB,PPADDY14,PPADDY14,844,1095,1400000931_25,1400000946_37,1400000931,1400000946,25,37,Paddy C,Paddy C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,3,47,370,5.403870061732289,14.706792870263106,60.414509102791,60.4136782068868,-148.06852995172602,-148.068642387054,275.15183125381765,259.3150866044582,HH
PP16_02671,Paddy,2016,NA,Female,2016-09-04,248,NA,354.48387722327095,Upstream,95.16879061881276,NA,NA,PPADDY16,2671,0000016131_36,0000016131,36,Paddy Lower Right Trib,Pink Gill,FALSE,FALSE,TRUE,3,227,0.7325678007607554,60.4143064449199,-148.066564549641,259.3150866044582,PP14_00951_PP14_01073,PP14_01073,PP14_00951,Paddy,Paddy,2014,2014,Natural,Hatchery,Male,Female,2014-09-05,2014-09-02,248,245,409,456,223.15183125383044,133.5592400369229,Intertidal,Intertidal,-51.99999999998721,-141.59259121689476,NO,YES,NA,WNH12PINKB,PPADDY14,PPADDY14,1073,951,1400000946_15,1400000933_36,1400000946,1400000933,15,36,Paddy C,Paddy C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,4,54,31,1.4508041007920256,9.704052789724209,60.4144963014845,60.413997739216896,-148.068666741682,-148.06973492648498,275.15183125381765,275.15183125381765,HN
PP16_02696,Paddy,2016,NA,Male,2016-08-27,240,424,222.15183125382316,Intertidal,-52.999999999994486,NA,NA,PPADDY16,2696,0000014407_13,0000014407,13,Paddy C,Pink Gill,FALSE,FALSE,FALSE,5,55,1.3915095397152784,60.4144878672228,-148.06868521586702,275.15183125381765,PP14_00915_PP14_00157,PP14_00157,PP14_00915,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-03,2014-09-02,246,245,434,440,218.2077483990696,230.15183125378752,Intertidal,Intertidal,-41.1073382053886,-45.00000000003013,YES,YES,CCH12,AFK12B,PPADDY14,PPADDY14,157,915,1400000935_4,1400000932_48,1400000935,1400000932,4,48,Paddy C,Paddy C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,3,5,366,47,6.807039474761177,5.403870061732289,60.4137347889435,60.414509102791,-148.06852906620605,-148.06852995172602,259.3150866044582,275.15183125381765,HH
PP16_02737,Paddy,2016,NA,Male,2016-08-27,240,459,222.15183125382316,Intertidal,-52.999999999994486,NA,NA,PPADDY16,2737,0000014409_6,0000014409,6,Paddy C,Grey Gill,FALSE,FALSE,FALSE,5,55,1.3915095397152784,60.4144878672228,-148.06868521586702,275.15183125381765,PP14_00852_PP14_01067,PP14_01067,PP14_00852,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-05,2014-09-02,248,245,NA,414,223.15183125383044,230.15183125378752,Intertidal,Intertidal,-51.99999999998721,-45.00000000003013,YES,YES,AFK12B,AFK12B,PPADDY14,PPADDY14,1067,852,1400000946_9,1400000931_33,1400000946,1400000931,9,33,Paddy C,Paddy C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,5,5,54,47,1.4508041007920256,5.403870061732289,60.4144963014845,60.414509102791,-148.068666741682,-148.06852995172602,275.15183125381765,275.15183125381765,HH
PP16_02758,Paddy,2016,NA,Female,2016-08-27,240,440,222.15183125382316,Intertidal,-52.999999999994486,NA,NA,PPADDY16,2758,0000014408_3,0000014408,3,Paddy C,Pink Gill,FALSE,FALSE,TRUE,5,55,1.3915095397152784,60.4144878672228,-148.06868521586702,275.15183125381765,PP14_01098_PP14_00165,PP14_00165,PP14_01098,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-03,2014-09-05,246,248,443,NA,218.2077483990696,214.2077483990745,Intertidal,Intertidal,-41.1073382053886,-45.10733820538371,YES,YES,WNH12PINKB,AFK12B,PPADDY14,PPADDY14,165,1098,1400000935_12,1400000946_40,1400000935,1400000946,12,40,Paddy C,Paddy C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,3,3,366,370,6.807039474761177,14.706792870263106,60.4137347889435,60.4136782068868,-148.06852906620605,-148.068642387054,259.3150866044582,259.3150866044582,HH
